# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     113510        4   84318496   84412162    198      22  228933      0.51758      0.30237
_SET1_     1040          4   85469057   85582493    225      24  257170      0.13847      0.44493
_SET1_     4299          4   87820758   88072206    554      35  255294       1.5642     0.058886
_SET1_     8916          4   89478574   89639693    424      28  247222    -0.088557      0.53528
_SET1_     2895          4   93190453   94705707   3556     120  255176       3.4303   0.00030146
_SET1_     8633          4   96073655   96505361   1358     130  253128       1.3409     0.089981
_SET1_     10098         4   99381518   99614812    601      66  245989        1.071      0.14208
_SET1_     127           4  100034832  100100449    276      13  265242       2.2479     0.012293
_SET1_     113612        4  108817716  108884617    179      16  256784      0.72677      0.23368
_SET1_     79071         4  110960187  111155355    625      78  248773       1.8841     0.029776
_SET1_     55345         4  113450489  113593151    292      28  252851       5.7435    4.637e-09
_SET1_     133022        4  117994710  118041736    113      18  259885      0.60032      0.27415
_SET1_     171024        4  119774996  119992402    660      57  257918       1.9746     0.024155
_SET1_     8654          4  120405550  120584981    477      20  262012     -0.90325       0.8168
_SET1_     79625         4  121946782  122028673    180      25  258444      0.42306      0.33613
_SET1_     7222          4  122790183  122907909    239      38  245384     -0.20835      0.58252
_SET1_     22824         4  128668453  128765228     99      12  250479     -0.23322      0.59221
_SET1_     80167         4  128851411  128967478    142      10  246893    -0.019636      0.50783
_SET1_     8821          4  142939181  143802604   2259      92  256858       1.5104     0.065466
_SET1_     55294         4  153232410  153491393    451      12  241536       1.8758     0.030344
_SET1_     2891          4  158106736  158297227    288      24  257223       2.1725     0.014909
_SET1_     55314         4  159087749  159186439    142      27  240074     0.049489      0.48026
_SET1_     50859         4  167644535  168190741   1596      65  257350       3.0431    0.0011706
_SET1_     11341         4  174299299  174355617     73      13  245034      0.22849      0.40963
_SET1_     60559         4  177206090  177263396    250      31  259594       1.7691     0.038439
_SET1_     79682         4  185605219  185690286    380      17  259818      0.50101      0.30818
_SET1_     55722         5     577405     665807    312      18  260003      0.51981       0.3016
_SET1_     170690        5    5105443    5330412    890     107  240163      -0.4062       0.6577
_SET1_     134111        5    6402460    6506834    331      49  252396       1.6068     0.054048
_SET1_     11044         5    6679076    6767161    338      30  260577       1.5096     0.065566
_SET1_     108           5    7361343    7840194   1191      93  250870       4.0279   2.8137e-05
_SET1_     79072         5    7849272    7904150    239      30  251431        1.166      0.12181
_SET1_     441061        5   16057474   16214897    269      34  250865      0.40534      0.34262
_SET1_     1016          5   19463140   20610972   2835     115  252622       1.8818      0.02993
_SET1_     1010          5   21740870   22888731   2605     113  255742       2.9462    0.0016086
_SET1_     55322         5   31497373   31565165    210      31  252133       1.4006     0.080664
_SET1_     54545         5   32217111   32348114    361      21  256295     -0.30052      0.61811
_SET1_     6502          5   36117091   36194143    156      25  253598      0.64604      0.25913
_SET1_     56477         5   43366747   43447488    179      21  245759      0.35309      0.36201
_SET1_     348980        5   45245052   45731220    538      27  255663       1.6801     0.046474
_SET1_     23517         5   54568576   54731409    320      11  258888      0.21374      0.41538
_SET1_     401190        5   63766774   63919285    305      32  260993       3.2593    0.0005584
_SET1_     100132916     5   63951135   64024017    139      22  240776      0.72313       0.2348
_SET1_     64105         5   64803593   64893995    257      12  262074       1.7764      0.03783
_SET1_     54557         5   64951755   65053648    215      20  261384      0.53546      0.29617
_SET1_     26049         5   74063399   74198832    249      19  258913      0.24055      0.40495
_SET1_     345778        5   79262539   79322088    115      14  260938      0.72076      0.23553
_SET1_     340120        5   79842574   79901304    154      27  256145     -0.11605      0.54619
_SET1_     1462          5   82732493   82888122    354      51  252743       1.0722      0.14182
_SET1_     1404          5   82924017   83051896    318      44  232553      0.87961      0.18954
_SET1_     353189        5  101559690  101667253    438      32  258642     -0.48785      0.68717
_SET1_     1946          5  106702590  107041596    813      93  253356       6.1324   4.3276e-10
_SET1_     91137         5  110038837  110110857    150      18  254059       1.2999     0.096818
_SET1_     814           5  110524947  110840584    777      48  257086       4.0671     2.38e-05
_SET1_     9315          5  111055000  111347628    730      52  251550       3.5791    0.0001724
_SET1_     167227        5  112277399  112367892    233      30  247438       2.7793    0.0027242
_SET1_     4163          5  112347796  112859527   1913      64  258185       2.7904    0.0026317
_SET1_     64848         5  112814391  112940984    480      22  262930       2.9027    0.0018497
_SET1_     1657          5  118371839  118594822    291      35  255806    -0.083896      0.53343
_SET1_     401207        5  126368250  126444184    178      13  250451       1.9266     0.027014
_SET1_     84466         5  126530206  126806914    849      32  253216       2.1181     0.017083
_SET1_     23305         5  131275666  131382761    164      16  260172       1.9813     0.023777
_SET1_     23105         5  132522152  132983223   1290     127  254263       2.5711    0.0050682
_SET1_     51265         5  133561817  133741805    253       7  259397     0.093151      0.46289
_SET1_     26223         5  135231006  135287367    235      21  252718      -1.2338      0.89137
_SET1_     6695          5  136300987  136870018   1436      91  258754       1.1131      0.13284
_SET1_     26249         5  136943189  137185310    353      28  260624       2.5326    0.0056607
_SET1_     51308         5  137739690  137792658    133      21  260035       3.9335    4.185e-05
_SET1_     84249         5  139140406  139234051    152      22  240834       2.1058     0.017613
_SET1_     9542          5  139216364  139457884    422      48  251116       2.0973     0.017982
_SET1_     1839          5  139702428  139761188     76      17  256015       7.1513   4.2974e-13
_SET1_     26167         5  140479800  140527704     96      15  258280       3.6801   0.00011655
_SET1_     56130         5  140494839  140542868    113      20  257131       3.4018   0.00033472
_SET1_     57717         5  140525980  140576710    148      17  258064       2.1258     0.016761
_SET1_     56125         5  140543916  140592618    128      15  258004       2.0666     0.019387
_SET1_     56122         5  140568078  140615860    115      16  258255       2.8003    0.0025527
_SET1_     56121         5  140590147  140637802    109      14  258436       3.1711   0.00075937
_SET1_     56101         5  140742695  140902546    359      30  260397       1.4415     0.074725
_SET1_     56097         5  140833808  140902546    158      25  260979       1.6102     0.053674
_SET1_     285613        5  140981517  141030918    116      26  260998      0.95369      0.17012
_SET1_     81848         5  141679992  141739620    161      24  253038      0.19429      0.42297
_SET1_     23092         5  142114881  142618572   1196      95  244075       1.1147      0.13249
_SET1_     22885         5  148486054  148650002    399      33  254939       1.1262      0.13005
_SET1_     78991         5  148702570  148759221     93      15  256577      -0.5259      0.70052
